study_code,timestamp_ms,platform,event_type,details_code,affected_session_id
P-08Y,1778653963274,TIKTOK,SESSION_FINALIZED,session_saved,518
P-23X,1778653969000,,SERVICE_STARTED,service_connected,
P-23X,1778653971300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-05X,1778654270630,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-05X,1778654300626,INSTAGRAM,SESSION_FINALIZED,session_saved,514
P-09X,1778654388761,FACEBOOK,TARGET_BACKGROUND,target_background_bridge_started,
P-09X,1778654418757,FACEBOOK,SESSION_FINALIZED,session_saved,523
P-31X,1778654443667,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-23X,1778654450859,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-31X,1778654473663,TIKTOK,SESSION_FINALIZED,session_saved,524
P-23X,1778654480855,INSTAGRAM,SESSION_FINALIZED,session_saved,525
P-45X,1778654761000,,SERVICE_STARTED,service_connected,
P-45X,1778654763300,FACEBOOK,TARGET_FOREGROUND,facebook_foreground,
P-01X,1778654778000,,SERVICE_STARTED,service_connected,
P-01X,1778654780300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-03X,1778655042000,,SERVICE_STARTED,service_connected,
P-03X,1778655044300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-17X,1778655064000,,SERVICE_STARTED,service_connected,
P-17X,1778655066300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-45X,1778655323319,FACEBOOK,TARGET_BACKGROUND,target_background_bridge_started,
P-45X,1778655353315,FACEBOOK,SESSION_FINALIZED,session_saved,526
P-23X,1778655613000,,SERVICE_STARTED,service_connected,
P-23X,1778655615300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-25X,1778655767000,,SERVICE_STARTED,service_connected,
P-25X,1778655769300,FACEBOOK,TARGET_FOREGROUND,facebook_foreground,
P-12Y,1778655909000,,SERVICE_STARTED,service_connected,
P-12Y,1778655911300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-07X,1778655960790,FACEBOOK,TARGET_BACKGROUND,target_background_bridge_started,
P-07X,1778655990786,FACEBOOK,SESSION_FINALIZED,session_saved,522
P-23X,1778656135081,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-23X,1778656165077,INSTAGRAM,SESSION_FINALIZED,session_saved,530
P-27X,1778656274000,,SERVICE_STARTED,service_connected,
P-27X,1778656276300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-25X,1778656278571,FACEBOOK,TARGET_BACKGROUND,target_background_bridge_started,
P-17X,1778656283377,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-25X,1778656308567,FACEBOOK,SESSION_FINALIZED,session_saved,531
P-17X,1778656313373,TIKTOK,SESSION_FINALIZED,session_saved,529
P-09X,1778656626000,,SERVICE_STARTED,service_connected,
P-09X,1778656628300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-12Y,1778656653507,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-12Y,1778656683485,TIKTOK,HIGH_OOV,sentiment_unreliable,532
P-12Y,1778656683503,TIKTOK,SESSION_FINALIZED,session_saved,532
P-13X,1778657069000,,SERVICE_STARTED,service_connected,
P-27X,1778657069506,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-13X,1778657071300,FACEBOOK,TARGET_FOREGROUND,facebook_foreground,
P-27X,1778657099502,TIKTOK,SESSION_FINALIZED,session_saved,533
P-01X,1778657132687,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-01X,1778657162683,TIKTOK,SESSION_FINALIZED,session_saved,527
P-02Y,1778657224000,,SERVICE_STARTED,service_connected,
P-02Y,1778657226300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-03X,1778657681929,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-03X,1778657711925,TIKTOK,SESSION_FINALIZED,session_saved,528
P-08Y,1778657814000,,SERVICE_STARTED,service_connected,
P-08Y,1778657816300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-41X,1778658354000,,SERVICE_STARTED,service_connected,
P-41X,1778658356300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-13X,1778658482000,,SERVICE_STARTED,service_connected,
P-13X,1778658484300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-03X,1778658516000,,SERVICE_STARTED,service_connected,
P-03X,1778658518300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-41X,1778658668404,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-41X,1778658698400,TIKTOK,SESSION_FINALIZED,session_saved,538
P-23X,1778658842000,,SERVICE_STARTED,service_connected,
P-23X,1778658844300,FACEBOOK,TARGET_FOREGROUND,facebook_foreground,
P-13X,1778658852631,FACEBOOK,TARGET_BACKGROUND,target_background_bridge_started,
P-13X,1778658882627,FACEBOOK,SESSION_FINALIZED,session_saved,535
P-09X,1778659000060,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-09X,1778659030038,INSTAGRAM,HIGH_OOV,sentiment_unreliable,534
P-09X,1778659030056,INSTAGRAM,SESSION_FINALIZED,session_saved,534
P-02Y,1778659048504,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-02Y,1778659078500,INSTAGRAM,SESSION_FINALIZED,session_saved,536
P-23X,1778659225366,FACEBOOK,TARGET_BACKGROUND,target_background_bridge_started,
P-23X,1778659255362,FACEBOOK,SESSION_FINALIZED,session_saved,541
P-12Y,1778659543000,,SERVICE_STARTED,service_connected,
P-12Y,1778659545300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-03X,1778659675401,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-03X,1778659705397,INSTAGRAM,SESSION_FINALIZED,session_saved,540
P-13X,1778660118679,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-13X,1778660148675,INSTAGRAM,SESSION_FINALIZED,session_saved,539
P-09X,1778660175000,,SERVICE_STARTED,service_connected,
P-09X,1778660177300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-12Y,1778660603526,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-12Y,1778660633522,INSTAGRAM,SESSION_FINALIZED,session_saved,542
P-08Y,1778660890588,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-08Y,1778660920584,TIKTOK,SESSION_FINALIZED,session_saved,537
P-03X,1778660944000,,SERVICE_STARTED,service_connected,
P-03X,1778660946300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-08Y,1778660996000,,SERVICE_STARTED,service_connected,
P-08Y,1778660998300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-09X,1778661242226,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-09X,1778661272222,TIKTOK,SESSION_FINALIZED,session_saved,543
P-26Y,1778661340000,,SERVICE_STARTED,service_connected,
P-26Y,1778661342300,FACEBOOK,TARGET_FOREGROUND,facebook_foreground,
P-02Y,1778661657000,,SERVICE_STARTED,service_connected,
P-02Y,1778661659300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-45X,1778662318000,,SERVICE_STARTED,service_connected,
P-45X,1778662320300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-13X,1778662487000,,SERVICE_STARTED,service_connected,
P-13X,1778662489300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-04Y,1778662491000,,SERVICE_STARTED,service_connected,
P-04Y,1778662493300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-26Y,1778662570117,FACEBOOK,TARGET_BACKGROUND,target_background_bridge_started,
P-26Y,1778662600113,FACEBOOK,SESSION_FINALIZED,session_saved,546
P-29X,1778662850000,,SERVICE_STARTED,service_connected,
P-29X,1778662852300,FACEBOOK,TARGET_FOREGROUND,facebook_foreground,
P-45X,1778662906585,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-03X,1778662920021,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-45X,1778662936563,INSTAGRAM,HIGH_OOV,sentiment_unreliable,548
P-45X,1778662936581,INSTAGRAM,SESSION_FINALIZED,session_saved,548
P-03X,1778662950017,TIKTOK,SESSION_FINALIZED,session_saved,544
P-02Y,1778663101000,,SERVICE_STARTED,service_connected,
P-02Y,1778663103300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-02Y,1778663124582,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-02Y,1778663154578,TIKTOK,SESSION_FINALIZED,session_saved,547
P-16Y,1778663416000,,SERVICE_STARTED,service_connected,
P-16Y,1778663418300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-29X,1778663921979,FACEBOOK,TARGET_BACKGROUND,target_background_bridge_started,
P-25X,1778663929000,,SERVICE_STARTED,service_connected,
P-25X,1778663931300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-29X,1778663951975,FACEBOOK,SESSION_FINALIZED,session_saved,551
P-13X,1778664020100,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-13X,1778664050096,TIKTOK,SESSION_FINALIZED,session_saved,549
P-40Y,1778664199000,,SERVICE_STARTED,service_connected,
P-40Y,1778664201300,FACEBOOK,TARGET_FOREGROUND,facebook_foreground,
P-40Y,1778664321595,FACEBOOK,TARGET_BACKGROUND,target_background_bridge_started,
P-40Y,1778664351591,FACEBOOK,SESSION_FINALIZED,session_saved,555
P-08Y,1778664407447,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-08Y,1778664437443,TIKTOK,SESSION_FINALIZED,session_saved,545
P-25X,1778664743768,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-25X,1778664773764,TIKTOK,SESSION_FINALIZED,session_saved,554
P-02Y,1778665012791,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-02Y,1778665042787,TIKTOK,SESSION_FINALIZED,session_saved,552
P-15X,1778665436000,,SERVICE_STARTED,service_connected,
P-15X,1778665438300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-04Y,1778665549498,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-04Y,1778665579494,INSTAGRAM,SESSION_FINALIZED,session_saved,550
P-26Y,1778665791000,,SERVICE_STARTED,service_connected,
P-26Y,1778665793300,FACEBOOK,TARGET_FOREGROUND,facebook_foreground,
P-04Y,1778666230000,,SERVICE_STARTED,service_connected,
P-04Y,1778666232300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-16Y,1778666244190,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-26Y,1778666259402,FACEBOOK,TARGET_BACKGROUND,target_background_bridge_started,
P-16Y,1778666274186,INSTAGRAM,SESSION_FINALIZED,session_saved,553
P-26Y,1778666289398,FACEBOOK,SESSION_FINALIZED,session_saved,557
P-18Y,1778666379000,,SERVICE_STARTED,service_connected,
P-18Y,1778666381300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-21X,1778666563000,,SERVICE_STARTED,service_connected,
P-21X,1778666565300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-15X,1778667137109,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-15X,1778667167105,INSTAGRAM,SESSION_FINALIZED,session_saved,556
P-10Y,1778667193000,,SERVICE_STARTED,service_connected,
P-10Y,1778667195300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-18Y,1778667369895,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-18Y,1778667399891,INSTAGRAM,SESSION_FINALIZED,session_saved,559
P-49X,1778667516000,,SERVICE_STARTED,service_connected,
P-49X,1778667518300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-04Y,1778667926320,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-04Y,1778667956316,TIKTOK,SESSION_FINALIZED,session_saved,558
P-21X,1778668107422,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-21X,1778668137418,TIKTOK,SESSION_FINALIZED,session_saved,560
P-49X,1778668226088,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-49X,1778668256084,INSTAGRAM,SESSION_FINALIZED,session_saved,562
P-10Y,1778668882597,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-19X,1778668903000,,SERVICE_STARTED,service_connected,
P-19X,1778668905300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-10Y,1778668912593,INSTAGRAM,SESSION_FINALIZED,session_saved,561
P-19X,1778669379786,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-19X,1778669409782,TIKTOK,SESSION_FINALIZED,session_saved,563
P-03X,1778669716000,,SERVICE_STARTED,service_connected,
P-03X,1778669718300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-24Y,1778669782000,,SERVICE_STARTED,service_connected,
P-24Y,1778669784300,FACEBOOK,TARGET_FOREGROUND,facebook_foreground,
P-12Y,1778670484000,,SERVICE_STARTED,service_connected,
P-12Y,1778670486300,FACEBOOK,TARGET_FOREGROUND,facebook_foreground,
P-17X,1778670603000,,SERVICE_STARTED,service_connected,
P-17X,1778670605300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-24Y,1778670696970,FACEBOOK,TARGET_BACKGROUND,target_background_bridge_started,
P-24Y,1778670726966,FACEBOOK,SESSION_FINALIZED,session_saved,565
P-12Y,1778671468440,FACEBOOK,TARGET_BACKGROUND,target_background_bridge_started,
P-12Y,1778671498418,FACEBOOK,HIGH_OOV,sentiment_unreliable,566
P-12Y,1778671498436,FACEBOOK,SESSION_FINALIZED,session_saved,566
P-17X,1778671587393,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-17X,1778671617389,TIKTOK,SESSION_FINALIZED,session_saved,567
P-07X,1778671784000,,SERVICE_STARTED,service_connected,
P-07X,1778671786300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-15X,1778671841000,,SERVICE_STARTED,service_connected,
P-15X,1778671843300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-48Y,1778671933000,,SERVICE_STARTED,service_connected,
P-48Y,1778671935300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-03X,1778672179000,,SERVICE_STARTED,service_connected,
P-03X,1778672181300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-10Y,1778672334000,,SERVICE_STARTED,service_connected,
P-10Y,1778672336300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-48Y,1778672371031,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-48Y,1778672401027,INSTAGRAM,SESSION_FINALIZED,session_saved,570
P-11X,1778672609000,,SERVICE_STARTED,service_connected,
P-11X,1778672611300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-03X,1778672760925,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-03X,1778672790921,TIKTOK,SESSION_FINALIZED,session_saved,564
P-19X,1778672793000,,SERVICE_STARTED,service_connected,
P-19X,1778672795300,FACEBOOK,TARGET_FOREGROUND,facebook_foreground,
P-49X,1778673017000,,SERVICE_STARTED,service_connected,
P-49X,1778673019300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-15X,1778673049440,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-15X,1778673079418,INSTAGRAM,HIGH_OOV,sentiment_unreliable,569
P-15X,1778673079436,INSTAGRAM,SESSION_FINALIZED,session_saved,569
P-27X,1778673215000,,SERVICE_STARTED,service_connected,
P-27X,1778673217300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-49X,1778673400106,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-19X,1778673412272,FACEBOOK,TARGET_BACKGROUND,target_background_bridge_started,
P-49X,1778673430102,TIKTOK,SESSION_FINALIZED,session_saved,575
P-19X,1778673442268,FACEBOOK,SESSION_FINALIZED,session_saved,574
P-01X,1778673446000,,SERVICE_STARTED,service_connected,
P-01X,1778673448300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-15X,1778673575000,,SERVICE_STARTED,service_connected,
P-15X,1778673577300,FACEBOOK,TARGET_FOREGROUND,facebook_foreground,
P-27X,1778673704383,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-27X,1778673734379,INSTAGRAM,SESSION_FINALIZED,session_saved,576
P-10Y,1778673739000,,SERVICE_STARTED,service_connected,
P-10Y,1778673741300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-11X,1778673922394,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-11X,1778673952390,TIKTOK,SESSION_FINALIZED,session_saved,573
P-04Y,1778674070000,,SERVICE_STARTED,service_connected,
P-04Y,1778674072300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-23X,1778674120000,,SERVICE_STARTED,service_connected,
P-23X,1778674122300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-44Y,1778674212000,,SERVICE_STARTED,service_connected,
P-44Y,1778674214300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-37X,1778674275000,,SERVICE_STARTED,service_connected,
P-37X,1778674277300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-03X,1778674351943,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-15X,1778674362408,FACEBOOK,TARGET_BACKGROUND,target_background_bridge_started,
P-03X,1778674381921,INSTAGRAM,HIGH_OOV,sentiment_unreliable,571
P-03X,1778674381939,INSTAGRAM,SESSION_FINALIZED,session_saved,571
P-16Y,1778674392000,,SERVICE_STARTED,service_connected,
P-15X,1778674392386,FACEBOOK,HIGH_OOV,sentiment_unreliable,578
P-15X,1778674392404,FACEBOOK,SESSION_FINALIZED,session_saved,578
P-44Y,1778674392818,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-16Y,1778674394300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-44Y,1778674422814,TIKTOK,SESSION_FINALIZED,session_saved,582
P-37X,1778674485620,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-37X,1778674515616,TIKTOK,SESSION_FINALIZED,session_saved,583
P-10Y,1778674891990,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-10Y,1778674921986,INSTAGRAM,SESSION_FINALIZED,session_saved,572
P-07X,1778674993575,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-07X,1778675023571,TIKTOK,SESSION_FINALIZED,session_saved,568
P-05X,1778675176000,,SERVICE_STARTED,service_connected,
P-05X,1778675178300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-25X,1778675248000,,SERVICE_STARTED,service_connected,
P-25X,1778675250300,FACEBOOK,TARGET_FOREGROUND,facebook_foreground,
P-02Y,1778675416000,,SERVICE_STARTED,service_connected,
P-02Y,1778675418300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-10Y,1778675506362,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-10Y,1778675536358,TIKTOK,SESSION_FINALIZED,session_saved,579
P-23X,1778675571186,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-23X,1778675601182,TIKTOK,SESSION_FINALIZED,session_saved,581
P-16Y,1778675743192,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-16Y,1778675773170,TIKTOK,HIGH_OOV,sentiment_unreliable,584
P-16Y,1778675773188,TIKTOK,SESSION_FINALIZED,session_saved,584
P-22Y,1778676028000,,SERVICE_STARTED,service_connected,
P-22Y,1778676030300,FACEBOOK,TARGET_FOREGROUND,facebook_foreground,
P-11X,1778676085000,,SERVICE_STARTED,service_connected,
P-11X,1778676087300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-25X,1778676186733,FACEBOOK,TARGET_BACKGROUND,target_background_bridge_started,
P-04Y,1778676209747,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-33X,1778676210000,,SERVICE_STARTED,service_connected,
P-33X,1778676212300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-25X,1778676216729,FACEBOOK,SESSION_FINALIZED,session_saved,586
P-04Y,1778676239743,TIKTOK,SESSION_FINALIZED,session_saved,580
P-05X,1778676367328,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-05X,1778676397324,TIKTOK,SESSION_FINALIZED,session_saved,585
P-22Y,1778676682164,FACEBOOK,TARGET_BACKGROUND,target_background_bridge_started,
P-22Y,1778676712142,FACEBOOK,HIGH_OOV,sentiment_unreliable,588
P-22Y,1778676712160,FACEBOOK,SESSION_FINALIZED,session_saved,588
P-01X,1778676856331,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-14Y,1778676876000,,SERVICE_STARTED,service_connected,
P-14Y,1778676878300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-01X,1778676886327,INSTAGRAM,SESSION_FINALIZED,session_saved,577
P-33X,1778677422039,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-33X,1778677452035,INSTAGRAM,SESSION_FINALIZED,session_saved,590
P-14Y,1778677803158,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-04Y,1778677820000,,SERVICE_STARTED,service_connected,
P-04Y,1778677822300,FACEBOOK,TARGET_FOREGROUND,facebook_foreground,
P-27X,1778677832000,,SERVICE_STARTED,service_connected,
P-14Y,1778677833154,TIKTOK,SESSION_FINALIZED,session_saved,591
P-27X,1778677834300,FACEBOOK,TARGET_FOREGROUND,facebook_foreground,
P-41X,1778677972000,,SERVICE_STARTED,service_connected,
P-41X,1778677974300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-11X,1778677993932,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-11X,1778678023910,INSTAGRAM,HIGH_OOV,sentiment_unreliable,589
P-11X,1778678023928,INSTAGRAM,SESSION_FINALIZED,session_saved,589
P-17X,1778678278000,,SERVICE_STARTED,service_connected,
P-17X,1778678280300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-27X,1778678459497,FACEBOOK,TARGET_BACKGROUND,target_background_bridge_started,
P-41X,1778678480409,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-27X,1778678489493,FACEBOOK,SESSION_FINALIZED,session_saved,593
P-41X,1778678510405,INSTAGRAM,SESSION_FINALIZED,session_saved,594
P-20Y,1778678812000,,SERVICE_STARTED,service_connected,
P-20Y,1778678814300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-06Y,1778678975000,,SERVICE_STARTED,service_connected,
P-06Y,1778678977300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
